rpm,temperature,oil_pressure,vibration,fuel_flow,fault
4790.8,89.9,3.27,3.7,3.03,Bearing Degradation
5297.7,76.0,4.36,1.5,2.77,Normal
4589.1,86.9,3.31,5.26,2.72,Bearing Degradation
4981.7,92.7,2.51,2.16,3.02,Low Oil Pressure
4844.3,91.9,2.36,2.24,3.12,Low Oil Pressure
4661.3,89.3,3.11,5.2,3.19,Bearing Degradation
4573.3,82.2,3.5,2.07,3.44,Performance Degradation
5223.5,77.8,4.25,1.02,2.72,Normal
5112.2,78.9,4.32,1.13,2.78,Normal
4833.7,89.7,2.31,2.62,2.77,Low Oil Pressure
4577.7,86.5,3.94,2.16,3.27,Performance Degradation
5218.1,80.2,4.42,1.28,2.67,Normal
4593.3,86.4,3.19,4.92,2.98,Bearing Degradation
4765.3,84.7,3.99,1.94,3.96,Performance Degradation
4664.1,84.4,4.19,2.06,3.75,Performance Degradation
4576.5,85.9,4.1,2.48,3.94,Performance Degradation
4475.0,88.1,3.29,5.74,3.15,Bearing Degradation
5011.4,95.2,2.08,2.81,2.89,Low Oil Pressure
4941.5,93.2,2.39,2.37,2.87,Low Oil Pressure
4660.3,87.4,3.41,4.21,3.03,Bearing Degradation
4787.9,94.5,2.26,2.39,2.74,Low Oil Pressure
5108.9,78.0,4.44,1.12,2.77,Normal
4837.7,90.3,2.57,2.19,2.84,Low Oil Pressure
4604.5,80.7,4.07,2.26,3.49,Performance Degradation
5247.1,105.2,3.71,1.7,3.2,Overheating
4933.2,88.5,2.6,2.14,2.92,Low Oil Pressure
4655.6,81.1,3.97,2.15,3.6,Performance Degradation
4623.9,86.0,4.22,2.13,3.61,Performance Degradation
4809.6,85.4,3.23,4.6,3.05,Bearing Degradation
4628.9,83.4,3.84,2.07,3.5,Performance Degradation
5228.9,103.1,3.66,1.91,3.32,Overheating
5200.1,105.6,3.6,1.91,3.29,Overheating
5261.8,95.5,3.85,1.74,3.27,Overheating
5192.9,78.4,4.34,1.15,2.82,Normal
4833.0,94.9,2.38,2.66,2.83,Low Oil Pressure
5191.1,101.9,3.73,1.68,3.17,Overheating
5235.1,105.0,3.66,1.87,3.2,Overheating
4709.0,79.3,3.83,2.6,3.71,Performance Degradation
4807.3,85.4,3.76,2.22,3.31,Performance Degradation
4653.1,85.4,3.78,2.2,3.85,Performance Degradation
4635.6,86.2,3.09,5.12,3.03,Bearing Degradation
5277.1,103.4,3.72,1.46,3.33,Overheating
5300.1,105.9,3.51,2.0,3.45,Overheating
4669.1,79.6,4.03,1.86,3.65,Performance Degradation
4625.0,86.3,3.84,2.02,3.5,Performance Degradation
4887.4,92.8,2.13,2.5,3.06,Low Oil Pressure
4733.2,84.6,4.0,2.14,3.45,Performance Degradation
4662.0,86.7,3.94,1.78,3.74,Performance Degradation
5127.3,77.8,4.27,1.0,2.69,Normal
4949.2,88.6,2.54,2.54,2.69,Low Oil Pressure
4670.6,87.4,3.35,4.7,2.84,Bearing Degradation
4540.9,84.6,3.98,2.05,3.66,Performance Degradation
5345.7,99.7,3.77,1.66,3.38,Overheating
4698.9,83.7,3.82,2.17,3.62,Performance Degradation
5237.7,106.3,3.51,1.7,3.24,Overheating
4783.3,82.4,3.78,2.15,3.59,Performance Degradation
5118.9,76.2,4.42,1.18,2.77,Normal
5279.0,78.0,4.25,1.2,2.73,Normal
4533.2,86.1,3.76,1.98,4.14,Performance Degradation
4915.5,88.8,3.6,4.77,3.11,Bearing Degradation
4556.2,92.6,3.45,5.03,3.12,Bearing Degradation
5198.4,78.2,4.15,1.22,2.65,Normal
4909.8,93.7,2.15,2.7,2.82,Low Oil Pressure
4557.6,87.8,3.39,4.93,3.25,Bearing Degradation
4848.7,91.6,2.31,2.46,2.95,Low Oil Pressure
5148.4,79.5,4.23,0.97,2.71,Normal
5190.8,83.0,4.22,1.15,2.69,Normal
4607.8,85.2,3.98,2.15,3.79,Performance Degradation
5195.4,104.0,3.57,1.85,3.27,Overheating
4827.8,93.9,2.18,2.54,2.87,Low Oil Pressure
4805.3,87.3,2.33,2.37,2.98,Low Oil Pressure
4450.0,85.2,3.1,5.56,3.21,Bearing Degradation
5253.6,80.5,4.24,1.09,2.74,Normal
4642.6,79.6,3.56,2.48,3.31,Performance Degradation
4596.6,82.8,3.72,2.2,3.81,Performance Degradation
4728.8,84.3,3.86,2.33,3.66,Performance Degradation
4829.8,92.0,2.29,2.42,2.96,Low Oil Pressure
5244.9,76.6,4.4,1.17,2.67,Normal
4966.9,90.0,2.62,2.31,2.81,Low Oil Pressure
4799.4,87.9,2.34,2.59,2.77,Low Oil Pressure
5239.5,78.2,4.31,1.45,2.65,Normal
5227.0,104.1,3.68,1.78,3.23,Overheating
5123.8,78.6,4.15,1.01,2.59,Normal
5130.0,74.3,4.34,1.02,2.57,Normal
5282.9,105.8,3.68,1.77,3.5,Overheating
5127.7,82.0,4.22,1.09,2.85,Normal
5220.7,102.7,3.62,1.71,3.44,Overheating
4641.6,86.9,3.2,5.25,2.98,Bearing Degradation
4652.4,78.4,4.13,1.97,3.84,Performance Degradation
4766.5,92.9,2.09,2.78,2.94,Low Oil Pressure
5275.1,108.5,3.58,1.94,3.61,Overheating
4902.1,88.0,2.4,2.55,2.8,Low Oil Pressure
5317.6,105.4,3.78,1.62,3.53,Overheating
4935.7,90.1,2.49,2.63,2.95,Low Oil Pressure
4781.9,92.5,2.46,2.46,2.9,Low Oil Pressure
4574.6,80.4,3.82,2.11,3.7,Performance Degradation
5152.1,77.9,4.15,1.09,2.68,Normal
5450.0,95.5,3.85,1.62,3.09,Overheating
5203.5,78.4,4.36,1.04,2.57,Normal
4570.4,91.1,3.06,5.17,3.09,Bearing Degradation
4728.8,86.7,4.18,1.87,3.41,Performance Degradation
4712.6,86.8,3.23,3.92,2.96,Bearing Degradation
4606.7,80.5,3.93,2.34,3.8,Performance Degradation
4806.1,88.3,3.0,5.1,2.8,Bearing Degradation
5232.6,105.8,3.64,1.84,3.31,Overheating
4936.9,92.0,2.15,2.69,2.79,Low Oil Pressure
5169.9,78.7,4.28,1.12,2.73,Normal
4828.2,95.8,2.4,2.43,3.2,Low Oil Pressure
4854.9,93.5,2.31,2.48,2.86,Low Oil Pressure
4601.2,85.7,2.99,4.6,2.86,Bearing Degradation
4729.3,87.7,3.26,5.12,3.01,Bearing Degradation
5248.4,76.0,4.35,1.22,2.69,Normal
4450.0,87.0,2.9,4.67,3.04,Bearing Degradation
4733.6,86.9,3.94,2.3,3.67,Performance Degradation
4565.1,93.5,3.3,4.9,3.12,Bearing Degradation
4865.4,94.4,1.85,2.79,3.04,Low Oil Pressure
4719.3,82.5,3.98,1.85,3.8,Performance Degradation
5278.2,105.6,3.51,1.93,3.56,Overheating
4535.4,81.9,3.85,2.12,3.51,Performance Degradation
5296.0,95.5,3.84,1.77,3.17,Overheating
4775.3,91.0,2.59,2.33,2.82,Low Oil Pressure
5117.4,77.3,4.18,1.33,2.73,Normal
4604.9,87.2,4.02,2.15,3.84,Performance Degradation
4607.2,90.9,3.05,5.2,3.25,Bearing Degradation
5274.1,96.8,3.74,1.59,3.18,Overheating
4763.5,92.3,2.28,2.29,2.8,Low Oil Pressure
4616.2,82.4,3.94,2.12,3.53,Performance Degradation
4543.0,83.3,3.93,1.99,3.88,Performance Degradation
4661.0,80.4,3.98,2.08,3.66,Performance Degradation
4816.7,97.0,2.36,2.39,3.18,Low Oil Pressure
4754.4,85.9,3.99,2.16,3.51,Performance Degradation
4927.2,94.3,2.13,2.62,2.59,Low Oil Pressure
5231.9,75.9,4.33,1.16,2.68,Normal
4856.9,89.1,2.12,2.74,2.91,Low Oil Pressure
4803.3,93.2,3.1,6.3,3.12,Bearing Degradation
5210.2,78.3,4.36,1.14,2.65,Normal
4690.7,86.9,4.14,2.15,3.2,Performance Degradation
4865.0,93.9,2.14,2.67,2.93,Low Oil Pressure
5006.0,91.8,2.18,2.44,2.74,Low Oil Pressure
4687.2,91.2,3.27,4.85,2.96,Bearing Degradation
4735.2,85.4,2.95,5.26,2.98,Bearing Degradation
5152.0,75.4,4.29,1.19,2.86,Normal
4693.2,84.4,3.93,2.16,3.26,Performance Degradation
4663.6,86.6,3.96,1.84,3.63,Performance Degradation
4663.4,85.6,3.69,1.78,3.89,Performance Degradation
4642.0,82.7,4.11,2.34,3.7,Performance Degradation
4461.0,88.7,3.23,5.57,3.04,Bearing Degradation
4735.3,86.5,3.41,6.35,3.1,Bearing Degradation
5179.0,76.5,4.16,1.25,2.73,Normal
4746.7,86.1,3.17,4.82,2.9,Bearing Degradation
5195.6,77.0,4.11,1.08,2.66,Normal
5190.0,103.5,3.62,1.64,3.4,Overheating
5015.2,89.4,2.62,2.27,2.99,Low Oil Pressure
4847.4,90.1,2.36,2.41,2.9,Low Oil Pressure
5295.0,108.6,3.48,1.72,3.33,Overheating
4836.3,91.8,2.25,2.58,2.96,Low Oil Pressure
4821.8,93.8,2.05,2.79,2.86,Low Oil Pressure
4760.9,82.7,3.65,2.22,3.41,Performance Degradation
5229.8,78.3,4.24,1.41,2.56,Normal
4612.4,82.9,3.74,2.02,3.58,Performance Degradation
5197.5,96.2,3.8,1.57,3.28,Overheating
4624.7,85.7,3.91,2.32,3.66,Performance Degradation
4681.0,82.4,4.1,2.45,3.53,Performance Degradation
4882.0,94.6,2.53,2.23,2.82,Low Oil Pressure
5300.9,107.4,3.65,1.92,3.52,Overheating
5308.6,109.0,3.57,1.64,3.42,Overheating
5176.1,79.4,4.43,1.02,2.61,Normal
4677.9,84.4,3.91,1.93,3.69,Performance Degradation
5158.0,78.4,4.27,1.14,2.81,Normal
5314.0,110.1,3.48,2.06,3.44,Overheating
4629.3,85.6,3.96,2.08,3.61,Performance Degradation
5201.4,79.7,4.17,1.25,2.78,Normal
5263.0,74.2,4.26,1.29,2.76,Normal
4895.7,92.4,2.23,2.51,2.89,Low Oil Pressure
5311.9,110.1,3.44,2.11,3.44,Overheating
4582.0,93.0,3.17,5.29,3.07,Bearing Degradation
5177.3,79.2,4.37,1.14,2.67,Normal
5298.0,103.5,3.64,1.63,3.41,Overheating
4697.5,84.6,4.15,2.38,3.73,Performance Degradation
5275.9,78.1,4.39,1.25,2.75,Normal
5181.7,106.4,3.56,1.95,3.26,Overheating
5282.6,101.3,3.85,1.82,3.27,Overheating
4593.6,85.0,4.15,1.98,3.55,Performance Degradation
4607.5,86.8,3.5,5.68,3.3,Bearing Degradation
4909.2,88.3,2.54,2.35,2.89,Low Oil Pressure
4679.8,84.7,3.17,6.28,3.13,Bearing Degradation
4698.4,86.6,3.95,1.95,3.62,Performance Degradation
4571.6,84.0,4.12,2.05,3.91,Performance Degradation
5136.6,80.0,4.36,1.03,2.75,Normal
4562.0,86.8,3.07,5.61,2.97,Bearing Degradation
4734.9,84.7,3.85,1.93,3.62,Performance Degradation
5320.4,109.2,3.56,2.06,3.49,Overheating
4726.1,83.3,3.9,2.27,3.78,Performance Degradation
4742.5,80.8,3.86,1.72,3.54,Performance Degradation
4798.3,82.1,3.65,2.08,3.65,Performance Degradation
4715.3,82.7,3.37,5.41,3.12,Bearing Degradation
4742.7,86.6,3.22,5.01,2.99,Bearing Degradation
5267.7,77.8,4.28,1.03,2.65,Normal
4642.4,83.9,3.86,1.93,3.69,Performance Degradation
4563.5,86.6,3.88,1.76,3.84,Performance Degradation
4848.9,94.7,2.38,2.26,2.78,Low Oil Pressure
4867.1,94.0,2.2,2.36,3.2,Low Oil Pressure
4929.2,90.2,2.48,2.48,3.0,Low Oil Pressure
4713.4,88.1,3.28,5.84,3.24,Bearing Degradation
5210.1,77.3,4.22,1.41,2.5,Normal
4686.4,83.2,3.98,1.95,3.56,Performance Degradation
4756.4,91.8,2.12,2.83,2.97,Low Oil Pressure
4833.5,86.9,2.65,2.17,2.89,Low Oil Pressure
4604.6,78.0,3.94,2.04,3.67,Performance Degradation
4850.3,91.3,2.65,1.87,2.79,Low Oil Pressure
4450.0,87.2,3.31,5.92,2.98,Bearing Degradation
5222.8,73.7,4.18,1.5,2.74,Normal
5251.0,80.6,4.24,1.34,2.64,Normal
4711.1,90.7,3.24,5.38,3.13,Bearing Degradation
4823.3,97.0,2.33,2.4,2.92,Low Oil Pressure
4793.2,89.2,2.4,2.5,2.86,Low Oil Pressure
4792.5,92.0,2.21,2.51,2.8,Low Oil Pressure
5183.7,103.8,3.57,1.89,3.56,Overheating
4817.2,88.7,2.31,2.74,2.83,Low Oil Pressure
4818.8,91.3,2.53,2.32,2.81,Low Oil Pressure
4751.7,92.3,2.1,2.65,2.96,Low Oil Pressure
4620.2,83.5,4.03,1.61,3.69,Performance Degradation
4882.3,85.8,2.65,2.2,3.06,Low Oil Pressure
4744.3,83.3,3.83,2.29,3.7,Performance Degradation
4702.6,83.3,3.81,1.73,3.55,Performance Degradation
5273.3,79.9,4.38,1.08,2.6,Normal
5236.3,101.6,3.79,1.92,3.47,Overheating
5184.8,109.4,3.53,1.92,3.36,Overheating
4720.8,86.4,3.22,5.99,3.07,Bearing Degradation
5299.5,77.9,4.4,1.28,2.7,Normal
4887.0,94.1,1.96,2.97,2.79,Low Oil Pressure
4649.3,90.3,3.25,4.29,3.16,Bearing Degradation
4623.5,86.6,3.36,5.32,2.98,Bearing Degradation
5224.5,75.6,4.29,1.43,2.58,Normal
4957.6,91.1,2.33,2.22,2.9,Low Oil Pressure
5229.8,76.6,4.15,1.22,2.81,Normal
5198.2,74.4,4.27,1.19,2.74,Normal
5370.6,95.5,3.85,1.56,3.0,Overheating
5204.4,76.5,4.52,1.17,2.55,Normal
4808.3,83.0,3.84,2.05,3.7,Performance Degradation
5254.6,76.2,4.26,1.37,2.65,Normal
5210.1,80.9,4.29,1.17,2.83,Normal
4441.0,83.0,3.9,2.13,3.76,Performance Degradation
5203.2,78.6,4.3,1.12,2.58,Normal
5220.7,74.8,4.23,1.35,2.69,Normal
5296.5,105.2,3.6,2.13,3.49,Overheating
5236.7,107.6,3.39,1.68,3.44,Overheating
4888.2,92.6,2.39,2.02,2.82,Low Oil Pressure
4755.8,86.1,3.73,2.21,3.65,Performance Degradation
4793.7,90.2,2.41,2.31,2.99,Low Oil Pressure
5237.6,103.4,3.61,1.9,3.49,Overheating
5241.5,103.7,3.64,1.82,3.3,Overheating
4841.3,94.9,2.32,2.59,2.82,Low Oil Pressure
4710.9,89.2,2.34,2.41,2.77,Low Oil Pressure
5100.5,75.8,4.28,1.34,2.73,Normal
4768.7,96.2,1.94,2.74,2.89,Low Oil Pressure
4776.1,92.9,2.36,2.31,2.91,Low Oil Pressure
4584.5,82.4,3.97,1.8,3.61,Performance Degradation
4885.7,92.1,2.37,2.24,3.18,Low Oil Pressure
4694.1,82.2,4.15,2.02,3.4,Performance Degradation
4627.4,88.9,3.03,4.77,3.32,Bearing Degradation
4746.8,86.0,2.95,5.85,3.04,Bearing Degradation
5205.9,77.8,4.39,1.26,2.76,Normal
5249.2,77.0,4.34,1.25,2.65,Normal
5249.6,112.8,3.39,1.95,3.52,Overheating
5301.6,103.5,3.71,1.73,3.43,Overheating
4858.0,91.4,2.4,2.42,2.77,Low Oil Pressure
4585.2,82.5,3.87,2.24,3.6,Performance Degradation
4856.6,93.0,2.57,2.49,3.03,Low Oil Pressure
4576.6,86.2,3.71,1.98,3.53,Performance Degradation
4531.0,94.0,3.02,4.88,3.05,Bearing Degradation
4783.3,87.1,3.47,5.52,3.15,Bearing Degradation
5297.6,105.4,3.55,1.79,3.52,Overheating
4653.4,85.0,4.17,1.94,3.79,Performance Degradation
5294.4,110.0,3.4,1.93,3.71,Overheating
5254.2,107.9,3.54,1.92,3.35,Overheating
4621.0,82.9,4.0,2.04,3.8,Performance Degradation
4668.6,86.0,3.69,1.97,3.47,Performance Degradation
5285.0,105.6,3.64,1.99,3.26,Overheating
4573.1,85.0,3.25,5.17,3.08,Bearing Degradation
5113.9,76.1,4.32,1.33,2.7,Normal
4540.2,82.5,3.87,2.12,3.64,Performance Degradation
5249.0,75.7,4.24,1.11,2.63,Normal
5177.2,107.9,3.62,1.97,3.38,Overheating
4577.1,87.6,3.1,5.14,3.12,Bearing Degradation
5296.9,80.2,4.4,1.18,2.69,Normal
4603.5,81.4,3.68,1.89,3.71,Performance Degradation
4885.8,89.5,2.34,2.43,2.95,Low Oil Pressure
5118.8,79.0,4.41,1.23,2.62,Normal
4708.6,89.5,2.27,2.36,2.93,Low Oil Pressure
5353.4,99.8,3.72,1.68,3.15,Overheating
4891.1,86.6,2.61,2.05,2.91,Low Oil Pressure
5326.5,106.6,3.51,1.59,3.53,Overheating
5159.3,75.7,4.24,1.1,2.66,Normal
5252.6,107.6,3.6,1.81,3.53,Overheating
4724.2,85.8,3.41,4.87,3.08,Bearing Degradation
5183.6,81.9,4.16,1.21,2.71,Normal
4647.2,88.2,3.4,4.6,3.27,Bearing Degradation
4844.9,90.4,2.4,2.03,2.79,Low Oil Pressure
4560.6,91.0,3.48,5.35,2.93,Bearing Degradation
5102.2,78.6,4.39,1.17,2.6,Normal
4688.1,83.4,3.9,1.76,3.89,Performance Degradation
5250.3,81.5,4.16,0.99,2.78,Normal
4826.4,85.0,2.65,2.01,2.86,Low Oil Pressure
5274.5,100.4,3.79,1.59,3.1,Overheating
5314.5,100.0,3.71,1.52,3.21,Overheating
4538.4,87.7,3.76,2.04,3.63,Performance Degradation
5146.4,80.6,4.24,1.21,2.73,Normal
4808.5,91.2,2.24,2.52,2.99,Low Oil Pressure
5238.6,79.4,4.28,1.04,2.73,Normal
4873.5,93.0,2.25,2.53,2.92,Low Oil Pressure
4920.8,85.3,2.62,2.22,2.69,Low Oil Pressure
5207.5,112.3,3.4,2.09,3.56,Overheating
4710.0,83.7,3.34,5.86,3.18,Bearing Degradation
5175.4,76.2,4.27,1.12,2.59,Normal
4897.3,96.1,2.14,2.64,2.86,Low Oil Pressure
5241.7,101.6,3.76,1.91,3.28,Overheating
4864.0,90.4,2.26,2.34,2.81,Low Oil Pressure
5257.5,79.2,4.24,1.1,2.59,Normal
4792.3,91.2,3.48,4.91,2.7,Bearing Degradation
5242.7,107.2,3.54,1.74,3.59,Overheating
5187.1,78.9,4.32,1.22,2.68,Normal
4519.8,83.2,3.98,2.36,3.54,Performance Degradation
5211.9,102.3,3.67,1.92,3.32,Overheating
5362.3,104.1,3.55,1.7,3.36,Overheating
5195.0,76.2,4.41,1.3,2.68,Normal
5199.0,78.5,4.2,1.02,2.67,Normal
4790.0,95.6,2.29,2.34,2.79,Low Oil Pressure
4763.4,91.6,3.47,4.8,3.18,Bearing Degradation
4783.2,90.2,2.57,2.47,2.89,Low Oil Pressure
4571.1,88.9,3.39,5.38,3.02,Bearing Degradation
4759.8,89.5,2.43,2.29,2.99,Low Oil Pressure
5174.0,77.7,4.28,1.22,2.67,Normal
5262.2,79.0,4.19,1.12,2.61,Normal
5189.8,78.6,4.16,1.25,2.65,Normal
5163.2,78.6,4.36,1.02,2.75,Normal
5223.1,78.7,4.01,1.22,2.58,Normal
5175.1,79.0,4.14,1.12,2.63,Normal
5344.2,103.1,3.52,1.81,3.33,Overheating
4619.7,81.7,3.76,2.26,3.7,Performance Degradation
5235.3,103.7,3.69,1.94,3.43,Overheating
5347.9,99.1,3.73,1.56,3.04,Overheating
4504.3,86.6,3.27,5.92,3.27,Bearing Degradation
5252.6,81.7,4.39,1.25,2.74,Normal
5237.0,110.3,3.42,1.82,3.61,Overheating
4896.3,91.9,2.58,2.55,2.85,Low Oil Pressure
5194.6,104.0,3.74,1.77,3.31,Overheating
5158.6,77.3,4.21,1.27,2.66,Normal
5154.5,81.4,4.23,1.11,2.61,Normal
4823.3,94.2,2.3,2.36,2.96,Low Oil Pressure
4806.9,84.0,3.83,2.22,3.84,Performance Degradation
4624.5,88.8,3.68,2.0,3.58,Performance Degradation
5218.2,81.3,4.32,1.33,2.54,Normal
5243.3,99.9,3.63,1.7,3.11,Overheating
5156.1,78.1,4.49,1.09,2.61,Normal
5223.1,80.9,4.26,1.2,2.66,Normal
4970.6,91.0,2.52,2.3,2.88,Low Oil Pressure
5306.0,108.0,3.7,1.76,3.35,Overheating
5208.4,79.3,4.26,1.5,2.66,Normal
4914.0,92.3,2.35,2.25,2.96,Low Oil Pressure
4750.8,91.6,2.38,2.69,2.81,Low Oil Pressure
5197.7,75.4,4.15,1.2,2.8,Normal
4949.1,91.3,2.43,2.48,2.72,Low Oil Pressure
5193.8,77.7,4.3,1.12,2.66,Normal
4655.2,90.0,3.77,2.24,3.69,Performance Degradation
4832.9,93.1,2.12,2.22,2.8,Low Oil Pressure
5195.2,104.1,3.69,1.67,3.4,Overheating
4679.0,81.4,3.88,2.06,3.2,Performance Degradation
5266.6,104.7,3.57,1.86,3.37,Overheating
4592.1,82.8,4.01,1.85,3.61,Performance Degradation
5250.2,97.2,3.85,1.71,3.33,Overheating
5229.3,77.1,4.11,1.04,2.62,Normal
5196.7,77.9,4.19,1.3,2.79,Normal
5191.4,102.9,3.81,1.68,3.36,Overheating
4663.2,88.0,3.65,2.01,3.42,Performance Degradation
5314.5,105.6,3.52,1.77,3.52,Overheating
4818.3,86.4,3.03,5.26,3.16,Bearing Degradation
4882.0,87.8,2.39,2.6,3.16,Low Oil Pressure
4665.9,84.3,3.9,2.05,3.54,Performance Degradation
4615.0,82.7,3.83,2.1,3.38,Performance Degradation
4706.4,81.5,3.81,2.07,3.78,Performance Degradation
4831.3,89.8,3.08,4.57,2.76,Bearing Degradation
5315.0,112.2,3.31,1.81,3.32,Overheating
5302.2,80.4,4.38,1.01,2.75,Normal
4850.0,85.5,4.02,2.15,3.89,Performance Degradation
4602.1,83.3,4.05,2.18,3.4,Performance Degradation
5198.4,77.5,4.28,1.3,2.62,Normal
4895.1,94.4,2.65,2.64,2.96,Low Oil Pressure
4599.3,82.3,3.83,2.17,3.77,Performance Degradation
4657.5,85.8,3.85,1.87,3.91,Performance Degradation
4729.8,86.1,3.96,1.83,3.76,Performance Degradation
5127.9,79.6,4.16,1.27,2.73,Normal
5262.8,80.4,4.2,1.16,2.7,Normal
5327.4,108.9,3.52,2.03,3.4,Overheating
5126.8,78.8,4.16,1.16,2.67,Normal
4882.6,88.7,2.31,2.58,2.94,Low Oil Pressure
5315.1,102.1,3.68,1.6,3.23,Overheating
4711.3,92.7,3.31,4.41,3.1,Bearing Degradation
4652.0,88.3,3.02,4.43,3.16,Bearing Degradation
4818.6,88.2,2.65,2.44,2.79,Low Oil Pressure
5220.1,75.8,4.35,1.21,2.68,Normal
4715.5,92.6,2.47,2.3,2.97,Low Oil Pressure
5268.6,106.7,3.55,1.73,3.44,Overheating
5171.8,75.3,4.37,1.32,2.73,Normal
5315.5,107.2,3.57,2.21,3.53,Overheating
5250.5,105.1,3.57,1.78,3.21,Overheating
4634.1,86.9,3.03,4.33,2.89,Bearing Degradation
4774.8,82.9,4.21,2.16,3.64,Performance Degradation
4757.2,92.5,2.09,2.66,3.06,Low Oil Pressure
4698.9,88.2,3.24,4.8,3.14,Bearing Degradation
5273.1,80.2,4.26,1.12,2.73,Normal
5273.8,108.0,3.46,1.73,3.41,Overheating
4687.8,82.4,3.82,2.38,3.94,Performance Degradation
4913.4,90.3,2.65,2.23,2.93,Low Oil Pressure
4702.4,82.5,3.87,2.19,3.89,Performance Degradation
5209.3,76.9,4.26,1.15,2.67,Normal
5249.5,101.2,3.66,1.81,3.23,Overheating
5156.3,80.7,4.2,1.09,2.66,Normal
5345.2,102.3,3.75,1.59,3.39,Overheating
5101.1,79.9,4.41,1.2,2.62,Normal
4849.9,92.7,2.2,2.47,2.76,Low Oil Pressure
4656.8,90.0,3.22,5.8,3.33,Bearing Degradation
5159.3,78.4,4.2,1.17,2.78,Normal
4635.9,91.3,3.38,4.48,2.99,Bearing Degradation
4828.3,92.6,2.23,2.49,2.92,Low Oil Pressure
4518.9,88.5,3.22,5.3,3.05,Bearing Degradation
5190.1,75.7,4.32,1.2,2.82,Normal
5267.7,98.2,3.83,1.75,3.34,Overheating
5235.0,103.4,3.56,1.72,3.3,Overheating
4718.1,87.5,3.6,5.09,2.85,Bearing Degradation
5207.5,105.7,3.59,1.73,3.16,Overheating
5313.1,110.0,3.47,1.89,3.71,Overheating
5170.7,78.4,4.42,1.23,2.66,Normal
4615.9,85.4,4.19,2.05,3.54,Performance Degradation
5241.2,77.7,4.22,1.09,2.71,Normal
5388.6,103.3,3.66,1.8,3.39,Overheating
5239.2,102.8,3.72,1.66,3.31,Overheating
5140.2,77.9,4.3,1.3,2.69,Normal
4846.6,92.2,2.33,2.31,2.51,Low Oil Pressure
4635.4,84.1,4.1,2.04,3.54,Performance Degradation
5241.3,105.2,3.53,1.53,3.47,Overheating
4809.7,91.1,2.38,2.72,2.9,Low Oil Pressure
4626.6,84.1,3.98,1.86,3.49,Performance Degradation
4743.0,87.4,3.77,2.36,3.63,Performance Degradation
5256.8,110.0,3.41,1.76,3.49,Overheating
4570.3,87.5,3.53,4.86,3.13,Bearing Degradation
4588.5,87.0,3.19,4.9,3.2,Bearing Degradation
4638.5,88.7,2.99,4.3,3.39,Bearing Degradation
4635.8,87.7,3.93,2.1,3.53,Performance Degradation
5189.2,78.9,4.22,1.14,2.61,Normal
4583.3,91.9,3.29,4.52,3.18,Bearing Degradation
4923.4,85.1,2.59,2.3,3.09,Low Oil Pressure
5259.1,101.1,3.75,1.46,3.38,Overheating
4757.9,95.9,2.14,2.35,2.97,Low Oil Pressure
4772.6,88.7,3.08,4.76,2.9,Bearing Degradation
4653.5,79.4,3.73,2.2,3.81,Performance Degradation
5205.0,95.5,3.85,1.5,3.06,Overheating
4743.7,85.1,3.59,2.05,3.69,Performance Degradation
5275.8,79.2,4.35,1.29,2.72,Normal
4730.9,95.1,2.21,2.69,3.02,Low Oil Pressure
5136.4,81.9,4.22,1.12,2.75,Normal
4652.8,86.5,3.83,2.05,3.61,Performance Degradation
4908.3,91.8,2.29,2.34,3.06,Low Oil Pressure
5173.0,75.7,4.2,1.18,2.76,Normal
4658.2,88.9,3.16,5.32,3.1,Bearing Degradation
5232.4,100.9,3.84,1.6,3.33,Overheating
5275.4,75.1,4.27,1.04,2.73,Normal
5212.7,79.8,4.24,1.24,2.59,Normal
4769.6,85.6,3.36,4.82,3.26,Bearing Degradation
4653.5,90.9,3.56,5.5,3.15,Bearing Degradation
5228.6,74.9,4.35,1.36,2.78,Normal
4641.2,89.0,3.31,5.38,3.11,Bearing Degradation
4634.0,83.1,4.15,2.27,3.63,Performance Degradation
5307.0,98.9,3.75,1.79,3.32,Overheating
5253.5,79.9,4.35,1.12,2.68,Normal
4618.2,88.4,3.45,5.03,2.95,Bearing Degradation
5216.1,76.3,4.42,1.06,2.77,Normal
5307.6,105.1,3.66,1.99,3.37,Overheating
5280.5,104.5,3.66,1.65,3.54,Overheating
5215.5,104.5,3.62,1.85,3.4,Overheating
4826.2,85.4,3.88,2.21,3.79,Performance Degradation
5218.2,105.9,3.62,1.89,3.33,Overheating
4746.6,86.3,3.85,2.05,3.83,Performance Degradation
4532.3,90.5,3.19,4.77,3.13,Bearing Degradation
5248.6,102.1,3.61,1.85,3.32,Overheating
5178.1,72.7,4.2,1.19,2.67,Normal
4681.0,80.0,4.02,1.95,3.95,Performance Degradation
4828.4,88.5,3.31,4.6,2.98,Bearing Degradation
5312.2,109.3,3.47,1.92,3.5,Overheating
5264.9,99.5,3.75,1.66,3.06,Overheating
4579.6,94.6,3.29,5.5,3.12,Bearing Degradation
5317.2,105.8,3.41,2.06,3.21,Overheating
5195.1,75.0,4.33,1.14,2.59,Normal
4913.3,92.3,2.31,2.49,2.75,Low Oil Pressure
5218.4,77.7,4.27,1.11,2.74,Normal
5324.5,99.2,3.78,1.63,3.39,Overheating
5284.1,105.6,3.8,2.02,3.43,Overheating
5250.1,105.4,3.63,1.84,3.3,Overheating
